trial,testing,parameters,initial_deadline,final_deadline,net_reward,actions,success
1152,False,"{'a': 0.14182406703442477, 'e': 0.05565339083286097}",20,11,18.65517378358982,"{0: 9, 1: 0, 2: 0, 3: 0, 4: 0}",1
1153,False,"{'a': 0.14180664685543215, 'e': 0.05551425735577882}",25,8,30.510601861183375,"{0: 17, 1: 0, 2: 0, 3: 0, 4: 0}",1
1154,False,"{'a': 0.1417892460256667, 'e': 0.05537547171238938}",20,6,25.159887158502258,"{0: 14, 1: 0, 2: 0, 3: 0, 4: 0}",1
1155,False,"{'a': 0.141771864506403, 'e': 0.0552370330331084}",20,0,37.62623737817756,"{0: 20, 1: 0, 2: 0, 3: 0, 4: 0}",1
1156,False,"{'a': 0.14175450225902728, 'e': 0.05509894045052564}",20,14,11.520352112140113,"{0: 6, 1: 0, 2: 0, 3: 0, 4: 0}",1
1157,False,"{'a': 0.14173715924503683, 'e': 0.05496119309939933}",30,8,41.54504613861593,"{0: 22, 1: 0, 2: 0, 3: 0, 4: 0}",1
1158,False,"{'a': 0.14171983542603983, 'e': 0.05482379011665083}",20,14,11.268202435264666,"{0: 6, 1: 0, 2: 0, 3: 0, 4: 0}",1
1159,False,"{'a': 0.1417025307637547, 'e': 0.054686730641359205}",20,9,23.154233977006104,"{0: 11, 1: 0, 2: 0, 3: 0, 4: 0}",1
1160,False,"{'a': 0.14168524522000978, 'e': 0.05455001381475581}",20,8,23.04984897020821,"{0: 12, 1: 0, 2: 0, 3: 0, 4: 0}",1
1161,False,"{'a': 0.14166797875674292, 'e': 0.054413638780218924}",25,0,40.36573189690549,"{0: 25, 1: 0, 2: 0, 3: 0, 4: 0}",0
1162,False,"{'a': 0.14165073133600112, 'e': 0.05427760468326838}",20,6,22.789864017701383,"{0: 14, 1: 0, 2: 0, 3: 0, 4: 0}",1
1163,False,"{'a': 0.14163350291993998, 'e': 0.05414191067156021}",20,14,12.377370703214032,"{0: 6, 1: 0, 2: 0, 3: 0, 4: 0}",1
1164,False,"{'a': 0.14161629347082347, 'e': 0.05400655589488131}",20,8,23.065503042564625,"{0: 12, 1: 0, 2: 0, 3: 0, 4: 0}",1
1165,False,"{'a': 0.1415991029510234, 'e': 0.05387153950514412}",20,0,34.49766909190195,"{0: 20, 1: 0, 2: 0, 3: 0, 4: 0}",0
1166,False,"{'a': 0.14158193132301905, 'e': 0.05373686065638126}",25,8,29.06297561864705,"{0: 17, 1: 0, 2: 0, 3: 0, 4: 0}",1
1167,False,"{'a': 0.14156477854939678, 'e': 0.05360251850474031}",20,6,24.410444006727413,"{0: 14, 1: 0, 2: 0, 3: 0, 4: 0}",1
1168,False,"{'a': 0.14154764459284963, 'e': 0.05346851220847846}",20,13,11.174716233190603,"{0: 7, 1: 0, 2: 0, 3: 0, 4: 0}",1
1169,False,"{'a': 0.141530529416177, 'e': 0.05333484092795727}",25,2,39.66308634965735,"{0: 23, 1: 0, 2: 0, 3: 0, 4: 0}",1
1170,False,"{'a': 0.14151343298228403, 'e': 0.053201503825637375}",25,10,29.141591965339643,"{0: 15, 1: 0, 2: 0, 3: 0, 4: 0}",1
1171,False,"{'a': 0.14149635525418144, 'e': 0.05306850006607328}",25,8,30.969527527853963,"{0: 17, 1: 0, 2: 0, 3: 0, 4: 0}",1
1172,False,"{'a': 0.1414792961949851, 'e': 0.0529358288159081}",20,10,16.493538484916726,"{0: 10, 1: 0, 2: 0, 3: 0, 4: 0}",1
1173,False,"{'a': 0.14146225576791546, 'e': 0.05280348924386834}",20,3,29.71730339170142,"{0: 17, 1: 0, 2: 0, 3: 0, 4: 0}",1
1174,False,"{'a': 0.1414452339362975, 'e': 0.05267148052075867}",20,12,17.693251007329447,"{0: 8, 1: 0, 2: 0, 3: 0, 4: 0}",1
1175,False,"{'a': 0.1414282306635599, 'e': 0.05253980181945678}",20,11,18.21994330925122,"{0: 9, 1: 0, 2: 0, 3: 0, 4: 0}",1
1176,False,"{'a': 0.14141124591323506, 'e': 0.052408452314908135}",25,20,10.64366171115126,"{0: 5, 1: 0, 2: 0, 3: 0, 4: 0}",1
1177,False,"{'a': 0.14139427964895857, 'e': 0.05227743118412087}",30,20,17.92945043845964,"{0: 10, 1: 0, 2: 0, 3: 0, 4: 0}",1
1178,False,"{'a': 0.14137733183446868, 'e': 0.05214673760616057}",25,12,23.97247273756818,"{0: 13, 1: 0, 2: 0, 3: 0, 4: 0}",1
1179,False,"{'a': 0.14136040243360617, 'e': 0.05201637076214517}",30,24,11.937349019546447,"{0: 6, 1: 0, 2: 0, 3: 0, 4: 0}",1
1180,False,"{'a': 0.14134349141031383, 'e': 0.05188632983523981}",25,11,24.1547126376144,"{0: 14, 1: 0, 2: 0, 3: 0, 4: 0}",1
1181,False,"{'a': 0.14132659872863612, 'e': 0.051756614010651715}",30,16,26.240093103973887,"{0: 14, 1: 0, 2: 0, 3: 0, 4: 0}",1
1182,False,"{'a': 0.14130972435271874, 'e': 0.05162722247562509}",20,11,18.138696379991615,"{0: 9, 1: 0, 2: 0, 3: 0, 4: 0}",1
1183,False,"{'a': 0.14129286824680837, 'e': 0.051498154419436025}",20,6,22.347173689968457,"{0: 14, 1: 0, 2: 0, 3: 0, 4: 0}",1
1184,False,"{'a': 0.14127603037525216, 'e': 0.051369409033387436}",20,8,21.466586752032647,"{0: 12, 1: 0, 2: 0, 3: 0, 4: 0}",1
1185,False,"{'a': 0.14125921070249758, 'e': 0.05124098551080397}",35,20,30.83015039093221,"{0: 15, 1: 0, 2: 0, 3: 0, 4: 0}",1
1186,False,"{'a': 0.14124240919309178, 'e': 0.051112883047026964}",20,6,25.960112361675655,"{0: 14, 1: 0, 2: 0, 3: 0, 4: 0}",1
1187,False,"{'a': 0.1412256258116814, 'e': 0.0509851008394094}",20,3,28.84638926549819,"{0: 17, 1: 0, 2: 0, 3: 0, 4: 0}",1
1188,False,"{'a': 0.1412088605230122, 'e': 0.050857638087310884}",35,17,37.72073840671088,"{0: 18, 1: 0, 2: 0, 3: 0, 4: 0}",1
1189,False,"{'a': 0.14119211329192854, 'e': 0.050730493992092604}",30,22,16.377025445520534,"{0: 8, 1: 0, 2: 0, 3: 0, 4: 0}",1
1190,False,"{'a': 0.1411753840833733, 'e': 0.05060366775711238}",30,20,22.87693479112257,"{0: 10, 1: 0, 2: 0, 3: 0, 4: 0}",1
1191,False,"{'a': 0.14115867286238729, 'e': 0.050477158587719596}",35,23,25.21022419508615,"{0: 12, 1: 0, 2: 0, 3: 0, 4: 0}",1
1192,False,"{'a': 0.1411419795941089, 'e': 0.050350965691250305}",25,16,17.56014741179084,"{0: 9, 1: 0, 2: 0, 3: 0, 4: 0}",1
1193,False,"{'a': 0.14112530424377392, 'e': 0.05022508827702218}",35,18,36.108783793352345,"{0: 17, 1: 0, 2: 0, 3: 0, 4: 0}",1
1194,False,"{'a': 0.14110864677671503, 'e': 0.05009952555632963}",20,13,10.135396948321878,"{0: 7, 1: 0, 2: 0, 3: 0, 4: 0}",1
1195,False,"{'a': 0.14109200715836145, 'e': 0.0499742767424388}",35,25,18.062982081391915,"{0: 10, 1: 0, 2: 0, 3: 0, 4: 0}",1
1,True,"{'a': 0.0, 'e': 0.0}",20,3,29.753322520259545,"{0: 17, 1: 0, 2: 0, 3: 0, 4: 0}",1
2,True,"{'a': 0.0, 'e': 0.0}",20,14,9.937474108959645,"{0: 6, 1: 0, 2: 0, 3: 0, 4: 0}",1
3,True,"{'a': 0.0, 'e': 0.0}",20,13,14.865031497119814,"{0: 7, 1: 0, 2: 0, 3: 0, 4: 0}",1
4,True,"{'a': 0.0, 'e': 0.0}",30,16,28.435295619493395,"{0: 14, 1: 0, 2: 0, 3: 0, 4: 0}",1
5,True,"{'a': 0.0, 'e': 0.0}",20,16,9.001029369958204,"{0: 4, 1: 0, 2: 0, 3: 0, 4: 0}",1
6,True,"{'a': 0.0, 'e': 0.0}",20,9,17.873153096979856,"{0: 11, 1: 0, 2: 0, 3: 0, 4: 0}",1
7,True,"{'a': 0.0, 'e': 0.0}",20,7,24.766750391194776,"{0: 13, 1: 0, 2: 0, 3: 0, 4: 0}",1
8,True,"{'a': 0.0, 'e': 0.0}",20,5,26.621859684904983,"{0: 15, 1: 0, 2: 0, 3: 0, 4: 0}",1
9,True,"{'a': 0.0, 'e': 0.0}",25,8,31.640106319187513,"{0: 17, 1: 0, 2: 0, 3: 0, 4: 0}",1
10,True,"{'a': 0.0, 'e': 0.0}",35,11,45.15157916841205,"{0: 24, 1: 0, 2: 0, 3: 0, 4: 0}",1
11,True,"{'a': 0.0, 'e': 0.0}",20,3,33.69496058450475,"{0: 17, 1: 0, 2: 0, 3: 0, 4: 0}",1
12,True,"{'a': 0.0, 'e': 0.0}",20,13,15.766149351378017,"{0: 7, 1: 0, 2: 0, 3: 0, 4: 0}",1
13,True,"{'a': 0.0, 'e': 0.0}",20,12,14.368723346088556,"{0: 8, 1: 0, 2: 0, 3: 0, 4: 0}",1
14,True,"{'a': 0.0, 'e': 0.0}",20,10,20.16607451680437,"{0: 10, 1: 0, 2: 0, 3: 0, 4: 0}",1
15,True,"{'a': 0.0, 'e': 0.0}",25,2,43.104480396119634,"{0: 23, 1: 0, 2: 0, 3: 0, 4: 0}",1
16,True,"{'a': 0.0, 'e': 0.0}",20,5,23.260386672832386,"{0: 15, 1: 0, 2: 0, 3: 0, 4: 0}",1
17,True,"{'a': 0.0, 'e': 0.0}",20,14,12.847182394568087,"{0: 6, 1: 0, 2: 0, 3: 0, 4: 0}",1
18,True,"{'a': 0.0, 'e': 0.0}",30,15,28.329405650685068,"{0: 15, 1: 0, 2: 0, 3: 0, 4: 0}",1
19,True,"{'a': 0.0, 'e': 0.0}",25,11,25.639863827456324,"{0: 14, 1: 0, 2: 0, 3: 0, 4: 0}",1
20,True,"{'a': 0.0, 'e': 0.0}",30,17,25.036531300191633,"{0: 13, 1: 0, 2: 0, 3: 0, 4: 0}",1
21,True,"{'a': 0.0, 'e': 0.0}",20,3,30.086321360369915,"{0: 17, 1: 0, 2: 0, 3: 0, 4: 0}",1
22,True,"{'a': 0.0, 'e': 0.0}",30,19,22.514308913951474,"{0: 11, 1: 0, 2: 0, 3: 0, 4: 0}",1
23,True,"{'a': 0.0, 'e': 0.0}",20,9,18.79294391494917,"{0: 11, 1: 0, 2: 0, 3: 0, 4: 0}",1
24,True,"{'a': 0.0, 'e': 0.0}",30,8,39.20825852891068,"{0: 22, 1: 0, 2: 0, 3: 0, 4: 0}",1
25,True,"{'a': 0.0, 'e': 0.0}",30,13,34.84552348232708,"{0: 17, 1: 0, 2: 0, 3: 0, 4: 0}",1
26,True,"{'a': 0.0, 'e': 0.0}",20,12,13.481082227034367,"{0: 8, 1: 0, 2: 0, 3: 0, 4: 0}",1
27,True,"{'a': 0.0, 'e': 0.0}",30,15,31.119566121779084,"{0: 15, 1: 0, 2: 0, 3: 0, 4: 0}",1
28,True,"{'a': 0.0, 'e': 0.0}",20,10,19.044450440018693,"{0: 10, 1: 0, 2: 0, 3: 0, 4: 0}",1
29,True,"{'a': 0.0, 'e': 0.0}",25,12,24.067753389909512,"{0: 13, 1: 0, 2: 0, 3: 0, 4: 0}",1
30,True,"{'a': 0.0, 'e': 0.0}",30,13,30.874197475877914,"{0: 17, 1: 0, 2: 0, 3: 0, 4: 0}",1
31,True,"{'a': 0.0, 'e': 0.0}",20,5,26.82809115315549,"{0: 15, 1: 0, 2: 0, 3: 0, 4: 0}",1
32,True,"{'a': 0.0, 'e': 0.0}",30,17,22.046088364858054,"{0: 13, 1: 0, 2: 0, 3: 0, 4: 0}",1
33,True,"{'a': 0.0, 'e': 0.0}",25,5,39.13784278182783,"{0: 20, 1: 0, 2: 0, 3: 0, 4: 0}",1
34,True,"{'a': 0.0, 'e': 0.0}",20,9,25.464022369798776,"{0: 11, 1: 0, 2: 0, 3: 0, 4: 0}",1
35,True,"{'a': 0.0, 'e': 0.0}",20,16,10.68709566051482,"{0: 4, 1: 0, 2: 0, 3: 0, 4: 0}",1
36,True,"{'a': 0.0, 'e': 0.0}",25,16,17.12685910988306,"{0: 9, 1: 0, 2: 0, 3: 0, 4: 0}",1
37,True,"{'a': 0.0, 'e': 0.0}",25,16,17.07625420465347,"{0: 9, 1: 0, 2: 0, 3: 0, 4: 0}",1
38,True,"{'a': 0.0, 'e': 0.0}",20,14,12.004557140969103,"{0: 6, 1: 0, 2: 0, 3: 0, 4: 0}",1
39,True,"{'a': 0.0, 'e': 0.0}",25,12,23.115517475598363,"{0: 13, 1: 0, 2: 0, 3: 0, 4: 0}",1
40,True,"{'a': 0.0, 'e': 0.0}",30,12,32.4710649998659,"{0: 18, 1: 0, 2: 0, 3: 0, 4: 0}",1
41,True,"{'a': 0.0, 'e': 0.0}",20,8,18.07915090943093,"{0: 12, 1: 0, 2: 0, 3: 0, 4: 0}",1
42,True,"{'a': 0.0, 'e': 0.0}",20,6,27.369743422028808,"{0: 14, 1: 0, 2: 0, 3: 0, 4: 0}",1
43,True,"{'a': 0.0, 'e': 0.0}",20,10,16.920914875423573,"{0: 10, 1: 0, 2: 0, 3: 0, 4: 0}",1
44,True,"{'a': 0.0, 'e': 0.0}",35,11,43.256432857465505,"{0: 24, 1: 0, 2: 0, 3: 0, 4: 0}",1
45,True,"{'a': 0.0, 'e': 0.0}",20,9,20.41203579625975,"{0: 11, 1: 0, 2: 0, 3: 0, 4: 0}",1
46,True,"{'a': 0.0, 'e': 0.0}",25,20,11.122993251209397,"{0: 5, 1: 0, 2: 0, 3: 0, 4: 0}",1
47,True,"{'a': 0.0, 'e': 0.0}",20,7,20.665881241960395,"{0: 13, 1: 0, 2: 0, 3: 0, 4: 0}",1
48,True,"{'a': 0.0, 'e': 0.0}",20,11,17.791619698022807,"{0: 9, 1: 0, 2: 0, 3: 0, 4: 0}",1
49,True,"{'a': 0.0, 'e': 0.0}",25,12,27.580794561346377,"{0: 13, 1: 0, 2: 0, 3: 0, 4: 0}",1
50,True,"{'a': 0.0, 'e': 0.0}",20,11,16.879386129318355,"{0: 9, 1: 0, 2: 0, 3: 0, 4: 0}",1
